性别,宗教,政治面貌,学历,学科,是否干部,社团类型,成长环境,是否接受过资助,大学是否志愿服务,项目开展频率,项目活动次数,活动持续时间,选择服务时间,参与项目总数,服务总时长,往返车程,服务类型之环保,社区,福利机构,助学助教,博物馆等,大型活动,其他,参与途径之学校社团,学院及班组织,校外项目,老师提供,其他途径,角色,培训情况,培训者,动机之增长才干,奉献社会,结交朋友,跟风,现实因素,其他动机,初衷实现,服务中断,中断服务之时间过多,不能自身能力,不认同项目目标,失去新鲜感,缺培训无法胜任,不认同组织形式,其他原因,争执,争执对象,争执强度,个人责任,个人处置,争执影响,未发生争执原因,挫折感,志愿服务现状满意度,过程快乐感,项目形式主义,解决困难主动性,志愿者素质,周围对志愿服务态度,服务后总结反馈,热情退却,服务提升能力,重视志愿者作用,F1,F2,F31,F32,F33,F34,满意度,动机实现,动机之被动,奉献社会1,动机之利他,动机之利己,动机之利己1,动机之利己2,动机之被动1,动机分布,动机分类,参加项目数,参加项目数量,满意度累计,失落,服务时间
2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,-0.0188270590898737,-0.5565057296491185,-0.10064714816022562,-0.4737649056293281,0.0566496326236768,-0.2842641826547343,-14.112465186243206,1.0,1.0,6.0,7.0,0.0,0.0,2.0,8.0,14.0,1.0,0.0,0.0,24.0,1.0,0.0
2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,-0.0188270590898737,-0.5565057296491185,-0.10064714816022562,-0.4737649056293281,0.0566496326236768,-0.2842641826547343,-14.112465186243206,1.0,1.0,6.0,7.0,0.0,0.0,2.0,8.0,14.0,1.0,0.0,0.0,24.0,1.0,0.0
2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,40.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,0.3911328259278889,-0.6509157368536022,0.028492155350275505,-0.2154472877520194,0.7350076339645283,-0.9024918987498818,-3.684619734845837,1.0,1.0,6.0,8.0,1.0,7.0,8.0,8.0,21.0,3.0,0.0,0.0,24.0,0.0,0.0
2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,40.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,0.3911328259278889,-0.6509157368536022,0.028492155350275505,-0.2154472877520194,0.7350076339645283,-0.9024918987498818,-3.684619734845837,1.0,1.0,6.0,8.0,1.0,7.0,8.0,8.0,21.0,3.0,0.0,0.0,24.0,0.0,0.0
2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,40.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,0.3911328259278889,-0.6509157368536022,0.028492155350275505,-0.2154472877520194,0.7350076339645283,-0.9024918987498818,-3.684619734845837,1.0,1.0,6.0,8.0,1.0,7.0,8.0,8.0,21.0,3.0,0.0,0.0,24.0,0.0,0.0
2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,40.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,0.3911328259278889,-0.6509157368536022,0.028492155350275505,-0.2154472877520194,0.7350076339645283,-0.9024918987498818,-3.684619734845837,1.0,1.0,6.0,8.0,1.0,7.0,8.0,8.0,21.0,3.0,0.0,0.0,24.0,0.0,0.0
2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,30.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,3.0,,5.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-1.0200957387575031,-0.018568874221158528,0.04411294306731096,-0.036190017208511886,-1.6479628682472105,0.019959923026537353,-29.126747200370925,1.0,1.0,0.0,2.0,1.0,7.0,7.0,8.0,15.0,2.0,0.0,0.0,18.0,1.0,0.0
2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,30.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,3.0,,5.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-1.0200957387575031,-0.018568874221158528,0.04411294306731096,-0.036190017208511886,-1.6479628682472105,0.019959923026537353,-29.126747200370925,1.0,1.0,0.0,2.0,1.0,7.0,7.0,8.0,15.0,2.0,0.0,0.0,18.0,1.0,0.0
2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,30.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,3.0,,5.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-1.0200957387575031,-0.018568874221158528,0.04411294306731096,-0.036190017208511886,-1.6479628682472105,0.019959923026537353,-29.126747200370925,1.0,1.0,0.0,2.0,1.0,7.0,7.0,8.0,15.0,2.0,0.0,0.0,18.0,1.0,0.0
2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,30.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,3.0,,5.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-1.0200957387575031,-0.018568874221158528,0.04411294306731096,-0.036190017208511886,-1.6479628682472105,0.019959923026537353,-29.126747200370925,1.0,1.0,0.0,2.0,1.0,7.0,7.0,8.0,15.0,2.0,0.0,0.0,18.0,1.0,0.0
2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,30.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,3.0,,5.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-1.0200957387575031,-0.018568874221158528,0.04411294306731096,-0.036190017208511886,-1.6479628682472105,0.019959923026537353,-29.126747200370925,1.0,1.0,0.0,2.0,1.0,7.0,7.0,8.0,15.0,2.0,0.0,0.0,18.0,1.0,0.0
2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,30.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,3.0,,5.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-1.0200957387575031,-0.018568874221158528,0.04411294306731096,-0.036190017208511886,-1.6479628682472105,0.019959923026537353,-29.126747200370925,1.0,1.0,0.0,2.0,1.0,7.0,7.0,8.0,15.0,2.0,0.0,0.0,18.0,1.0,0.0
2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,30.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,3.0,,5.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-1.0200957387575031,-0.018568874221158528,0.04411294306731096,-0.036190017208511886,-1.6479628682472105,0.019959923026537353,-29.126747200370925,1.0,1.0,0.0,2.0,1.0,7.0,7.0,8.0,15.0,2.0,0.0,0.0,18.0,1.0,0.0
2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,30.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,3.0,,5.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-1.0200957387575031,-0.018568874221158528,0.04411294306731096,-0.036190017208511886,-1.6479628682472105,0.019959923026537353,-29.126747200370925,1.0,1.0,0.0,2.0,1.0,7.0,7.0,8.0,15.0,2.0,0.0,0.0,18.0,1.0,0.0
2.0,0.0,0.0,4.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,100.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,2.0,2.0,5.0,3.0,2.0,2.0,,3.0,4.0,2.0,5.0,2.0,5.0,3.0,3.0,2.0,3.0,3.0,2.820236724429463,-0.9334946668125983,2.964449027708552,-2.735113386786336,-0.11949533951268662,2.4397629959146494,47.871095325981216,1.0,0.0,0.0,2.0,2.0,7.0,6.0,0.0,7.0,2.0,0.0,0.0,28.0,1.0,0.0
2.0,0.0,0.0,4.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,100.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,2.0,2.0,5.0,3.0,2.0,2.0,,3.0,4.0,2.0,5.0,2.0,5.0,3.0,3.0,2.0,3.0,3.0,2.820236724429463,-0.9334946668125983,2.964449027708552,-2.735113386786336,-0.11949533951268662,2.4397629959146494,47.871095325981216,1.0,0.0,0.0,2.0,2.0,7.0,6.0,0.0,7.0,2.0,0.0,0.0,28.0,1.0,0.0
2.0,0.0,0.0,4.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,100.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,2.0,2.0,5.0,3.0,2.0,2.0,,3.0,4.0,2.0,5.0,2.0,5.0,3.0,3.0,2.0,3.0,3.0,2.820236724429463,-0.9334946668125983,2.964449027708552,-2.735113386786336,-0.11949533951268662,2.4397629959146494,47.871095325981216,1.0,0.0,0.0,2.0,2.0,7.0,6.0,0.0,7.0,2.0,0.0,0.0,28.0,1.0,0.0
2.0,0.0,0.0,4.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,100.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,2.0,2.0,5.0,3.0,2.0,2.0,,3.0,4.0,2.0,5.0,2.0,5.0,3.0,3.0,2.0,3.0,3.0,2.820236724429463,-0.9334946668125983,2.964449027708552,-2.735113386786336,-0.11949533951268662,2.4397629959146494,47.871095325981216,1.0,0.0,0.0,2.0,2.0,7.0,6.0,0.0,7.0,2.0,0.0,0.0,28.0,1.0,0.0
1.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,40.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,1.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-0.5561626832624285,0.488776180744154,-0.09728349569518631,1.0318707327211607,-0.38050016330139197,-0.7468930253700237,-1.2467211863518308,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,18.0,1.0,0.0
1.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,40.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,1.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-0.5561626832624285,0.488776180744154,-0.09728349569518631,1.0318707327211607,-0.38050016330139197,-0.7468930253700237,-1.2467211863518308,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,18.0,1.0,0.0
1.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,40.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,1.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-0.5561626832624285,0.488776180744154,-0.09728349569518631,1.0318707327211607,-0.38050016330139197,-0.7468930253700237,-1.2467211863518308,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,18.0,1.0,0.0
1.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,40.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,1.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-0.5561626832624285,0.488776180744154,-0.09728349569518631,1.0318707327211607,-0.38050016330139197,-0.7468930253700237,-1.2467211863518308,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,18.0,1.0,0.0
2.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,30.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,,,,,,1.0,3.0,2.0,2.0,2.0,1.0,5.0,2.0,4.0,2.0,1.0,2.0,-0.46749058858382747,-0.15854484257148638,-0.8226607604387266,-0.3078183618375659,0.09855841813594637,0.27308048862267703,-17.383564373794584,0.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,20.0,1.0,0.0
2.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,30.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.5240542528632064,0.7545155415330389,-0.08111156666968176,0.9236575114786856,-0.525198371130027,-0.05821071855318163,4.874806801326321,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,16.0,1.0,0.0
2.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,30.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,,,,,,1.0,3.0,2.0,2.0,2.0,1.0,5.0,2.0,4.0,2.0,1.0,2.0,-0.46749058858382747,-0.15854484257148638,-0.8226607604387266,-0.3078183618375659,0.09855841813594637,0.27308048862267703,-17.383564373794584,0.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,20.0,1.0,0.0
2.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,30.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.5240542528632064,0.7545155415330389,-0.08111156666968176,0.9236575114786856,-0.525198371130027,-0.05821071855318163,4.874806801326321,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,16.0,1.0,0.0
2.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,30.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,,,,,,1.0,3.0,2.0,2.0,2.0,1.0,5.0,2.0,4.0,2.0,1.0,2.0,-0.46749058858382747,-0.15854484257148638,-0.8226607604387266,-0.3078183618375659,0.09855841813594637,0.27308048862267703,-17.383564373794584,0.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,20.0,1.0,0.0
2.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,30.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.5240542528632064,0.7545155415330389,-0.08111156666968176,0.9236575114786856,-0.525198371130027,-0.05821071855318163,4.874806801326321,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,16.0,1.0,0.0
2.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,30.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,,,,,,1.0,3.0,2.0,2.0,2.0,1.0,5.0,2.0,4.0,2.0,1.0,2.0,-0.46749058858382747,-0.15854484257148638,-0.8226607604387266,-0.3078183618375659,0.09855841813594637,0.27308048862267703,-17.383564373794584,0.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,20.0,1.0,0.0
2.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,30.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.5240542528632064,0.7545155415330389,-0.08111156666968176,0.9236575114786856,-0.525198371130027,-0.05821071855318163,4.874806801326321,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,16.0,1.0,0.0
2.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,40.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,1.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-0.5561626832624285,0.488776180744154,-0.09728349569518631,1.0318707327211607,-0.38050016330139197,-0.7468930253700237,-1.2467211863518308,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,18.0,1.0,0.0
2.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,40.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,1.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-0.5561626832624285,0.488776180744154,-0.09728349569518631,1.0318707327211607,-0.38050016330139197,-0.7468930253700237,-1.2467211863518308,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,18.0,1.0,0.0
2.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,40.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,1.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-0.5561626832624285,0.488776180744154,-0.09728349569518631,1.0318707327211607,-0.38050016330139197,-0.7468930253700237,-1.2467211863518308,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,18.0,1.0,0.0
2.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,40.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,1.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-0.5561626832624285,0.488776180744154,-0.09728349569518631,1.0318707327211607,-0.38050016330139197,-0.7468930253700237,-1.2467211863518308,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,0.0,0.0,18.0,1.0,0.0
2.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,70.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,,,,,,,,3.0,,,,,,1.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,5.0,4.0,2.0,3.0,1.141582601609275,-0.19890311219571055,1.9125474895722658,-1.3722823916340292,-1.0827428343831615,1.706054727088016,21.945574086086516,0.0,1.0,6.0,9.0,2.0,7.0,8.0,8.0,21.0,3.0,0.0,0.0,25.0,0.0,0.0
2.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,70.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,,,,,,,,3.0,,,,,,1.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,5.0,4.0,2.0,3.0,1.141582601609275,-0.19890311219571055,1.9125474895722658,-1.3722823916340292,-1.0827428343831615,1.706054727088016,21.945574086086516,0.0,1.0,6.0,9.0,2.0,7.0,8.0,8.0,21.0,3.0,0.0,0.0,25.0,0.0,0.0
